label,clean_text
1,月號 朋友 入住 給人 感覺 寒磣 有點 老式 招待所 豪華標 準間 號樓 感覺 房間 沙發 舒服 衛生間 重新 裝修過 星級 檔次拉開 窗簾 屋外 風景 因為 裡用 早餐 這一項 沒有 概念 陽朔 這家 確實 最好 環境 客房 完全 不是 西街 那些 幾十到 百元 旅店 能比 尤其 感動 入住 時候 因為 中國 南方 大面積 降雪 的關 電力 緊張 幾度陽 全城 停電 除了 發電機 發電 外服 務員還 特地 外面 風機給 我們 取暖 一再 我們 調試 平心 而論 香港 上海 那些 五星 中經過 整套 西方 禮儀 培訓 服務員為 標準 衡量 百樂來 服務員 似乎 不夠 專業 他們 服務 給人 一種 地道 親切 感也許 碰到 惡劣 服務員 建議 入住 朋友 一些 理解 不要 過於用 顧客 上帝 心態 挑剔 當然 確實 問題 還是 提出 一句 時候 號樓 正在 裝修裝 修好 硬件 設施 應該 有所改善
1,对于 大明 个人感觉 对于 官场 不是 熟悉 除了 对付 丁胜贤 手段 其他 做到 厅长 能力 陈伟阳 主题 赌博 主题 牵涉 关系 故事情节 根本 微软 主题 那样 步步 为局 不过 主题 围绕 不错 整本书 对于 侧面 描写 天宝 喜欢 个人 天宝 为人处事 可能 相当 这些 纯属 观点 哈哈
1,性价比 真的 超高 做工 一般 相对 价格 绝对 接受 西数 硬盘 顿卡 现象 幸运
0,预定 标间 竟然 会议 我订 信誉 下次 再也不会
1,本来 其他 周末 刚好 看到 这里 便宜 不少 立马 拿下 自提 检查 包装 完美 不错 机器 散热 想象 好些 屏幕 漂亮 支持 基本 顺畅
1,第二次 入住 免费 接机 服务 车上 还有 免费 冰镇 饮料 服务员 友好 不管 哪个 部门 看到 主动 微笑 问候 客房 设施 略显 陈旧 客房 保险箱 电视机 老式 球形 显像管 大床 舒服 豪华 单人间 窗拉 窗帘 就要 两分钟 面积 很大 卫生间 换气扇 顶灯 同一个 开关 洗澡 开着 换气扇 有些 建议 分成 两个 开关 早餐 丰富 第一天 入住 还有 果盘 附近 白鹭洲 过去 只要 十分钟 散散步 风景 硬件 设置 欠缺 一些 下次 肯定
0,非常 不好 经历 通过 以后 服务 人员 居然 身份证 美国 生活 早就 身份证 还好 护照 勉强 接受 整个
1,读完 套书 作为 中国 痛苦 为什么 中国 美国 差距 为什么 还有 中国 排斥 民主 腐败 中国 官僚 体制 辩护 痛苦 看到 一种 希望 民众 真正 拥有 自由 民主 奴役 中国 应当 一种 信念 阻挡 群星 闪亮 一片 黑云 黑云 可能 永远 阻挡 星辰 读书 套书 读过 之后 绝不 后悔 一套
0,今天 汉庭 快捷酒店 上海 虹桥店 住宿 有余 入住 其它 记不清 离店 结账 产生 麻烦 至今 困扰 当日 通过 高级 大床 总价 当时 入住 办手续 一切顺利 服务生 拿出 订单 打单 刷卡 有条不紊 拿单 签字 当然 注意 刷卡 签单 授权 核对 服务生 打出 另外 每张 单据 每个 字符 第二天 离店 结账 麻烦 再次 刷卡 签单 发现 拒绝 签单 预订 不同 此时 服务生 拿出 昨天 一把 签单 高级 大床 房晕 忽悠 昨天 细心 昨天 任何 提示 今天 买单 服务生 理论 最后 服务 主管 同意 按元 结账 似乎 一切 结束 然而 并未 如此 服务生 卡刷 一次 同意 签单 一张 拒绝 签字 收回 单据 然而 收到 银行 账单 发现 扣款 致电 答应 查询 给予 答复 至今 收到 任何 回复 银行 方面 联系 其中 多次 银行 联系 银行 终于 退回 估计 银行 该店 进行 交涉 左右 银行 致电 退回 核对 再次 情况 反映 银行 应该 退回 再次 签单 账单 扣款 等待 银行 交涉 之后 不知 这次 还要 等待 多长时间
0,两边 第一 一般 不敢苟同 号称 学术 明星 于丹 同志 见解 见识 页数 压缩 何必 浪费 纸张 难道 孔夫子 教育 怎么 环保 到此结束 懒得 浪费 笔墨
1,入住 两天 海景房 那天 下着雨 熟悉 坐地铁 环站 二十多分钟 前台 接待 态度 非常 可惜 海景房 不能 升级 遗憾 海景房 落地窗 看到 居民楼 很近 干净 国内 显得 不过 据说 香港 大小 已经 不错 服务 到位 免费 班车 港澳 码头 老公 两人 司机 态度 挺不错 出门 左转 坐当 当车 交通 方便 后来 知道 香港大学 挺近 本来 散散步 下次 机会 可能 别人 点评 发现 价是 价格 好象 优势
0,硬着头皮 第一本 四本 实在 喜欢 几大 弊病 翻来覆去 那些 尔虞我诈 杀人如麻 官场 斗争 可惜 对此 毫无 兴趣 宁愿 看些 后宫 秘史 之类 人情味 叙事 顺序 混乱 一看 知是 网上 出来 重重叠叠 反反复复 完后 搞不清楚 那个 事情 那个 事情 文笔 大约 某位 武侠小说 真传 文笔 苍白 只有 无数 感叹号 过目难忘 明白 为什么 受到 追捧 喜欢 文笔 介绍 人斗 技法 正在 高中 儿子 心里 格登 一下 有些 不想 误人子弟
1,关于 孕妇 如何 养胎 可谓 五花八门 层出不穷 吸引 分阶段 介绍 孕产 知识 准备 升级 爸爸 准妈妈 充分 准备 书中 不仅 介绍 孕妇 饮食 需求 详细 阐述 爸爸 准妈妈 生活 注意事项 保胎 护胎 培养 宝宝 第一步 一本 详细 介绍 宝宝 成长 孕产 知识 值得 服务 快捷 高质量 价格 实惠 谢谢
1,特价 抢购 性价比 非常 之高 机器 不行 正版 操作系统
1,服务 应该 提升 一下 怎么 符合 五星 标准
0,想象 强悍 尤其 显卡 配置 摊上 这么 系统 算是 机器 起来 不是 很快 如何 忍受 不过 不能 只能 华硕
0,屏幕 机身 连接处 要是 设计 螯合 现在 有些 缝隙 要是 严谨 做工 完美
0,多年 这次 失望 本来 最好 一肚子火 建在 居民区 周围环境 可想而知 开业 半年 处在 试营业 卫生间 糟糕 下水管 排水 淋浴房 估计 只有 平方 洗发液 卫生间 可怜 坐在 马桶 肩膀 靠着 淋浴房 肩膀 靠着 卫生
0,知道 是不是 个例 键盘 空空 华硕 维修 下用 双面胶 下去 还会 起来 键盘 晃悠 晃悠 请问 这个 怎么 处理
1,摆设 其他 不同 地理位置 荃湾 中心地带 地铁 附近 出入 夜晚 附近 消夜 还过得去 周边环境 夜晚 安全 旁边 好多 住宅楼 下次 考虑 几文 当然 比如 心差 起码 属于 中等 如心 房大新
1,春节 期间 入住 性价比 不错 知道 平时 多少 成都 知名度 高住 面子 太小 显得 可能 当初 设计 关系 门口 单行道 不是 方便 价钱 这么 可人 的话 下次 还会 选择
1,性能 不错 主板 内存 继承 显卡 屏幕 键盘 尺寸 对比 全面 提升 原来 反感 一下 宽屏 视野 屏要 舒服 非常 强劲 内存 速度 相比 几乎 翻倍 速度
0,设施 陈旧 卫生间 真的 有够 电梯
0,内容空洞 讲得 道理 平常人 知道 值得 没事 书店 翻翻 不必 浪费 这个
0,很小 地毯 很脏 毛巾 黑色 中央空调 异响 后半夜 只好 关掉 洗澡水 忽冷忽热
0,铁路 晚上
0,很多 方法 制作 启动盘 不能 启动 发热 厉害 触摸板 其他 牌子 灵敏度 怎么 怎么 不是 屏幕 分辨率 袋子 键盘 字母 颜色 突出 键盘 麻烦
1,外观 不错 快递 沟通 及时 测试 游戏 平时 正常 使用 硬盘 声音 不算 发热量 凑合
1,这个 男人 感到 心疼 极了 才华 极了 经历 可能 天妒 英才 几乎 所有 才华 上天 注定 一条 平平 仄仄 坎坷 之路 养子 聪明 聪明 一生 唯望 孩儿 愚且 无灾 无难 公卿 写下 这些 心里 满是 酸楚 没到 一地 即使 天涯海角 周围 才华 崇敬 始终 政治 理想 实现 算是 壮志未酬 也许 这是 英雄 最大 悲哀
1,看起来 很大 精美 有个 键盘输入 数字 方便 散热 去年 起来 原来 那个 没法儿
0,中医 穴位 好象 有用 其实不然 知道 这书 怎么 起来 使用 不是 很大
1,做工 精细 外形 时尚 轻薄 启动 速度 上网 速度 很快 空间 足够 一般性 软件 使用 完全 实用 性价比
1,个人 之前 提炼 总结 之后 知道 财商 究竟 怎么回事 财商 几种 能力 结合 它们 不可分割 不是 一种 能力 完后 生活状况 接下来 清楚 目标 满意 现在 生活 改变 提高 财商 重要 学习 开始 改变 希望 多富 爸爸 粉丝 交流 注明 当当
0,缺点 以下 几个 右托 掌处 外壳 接缝 不严 本子 合上 下部 对齐 属于 去年 产品 分区 麻烦
0,不足 两点 风扇 噪音 开机 关机 风扇 一直 转用 摸摸 出风口 有时 凉风 知道 是不是 设置 风扇
1,位置 不错 方便 最好 隔壁 八达 航空公司 洛阳 郑州 新郑 机场 非常 方便 最晚 一班 下午 洛阳 出发 不错 气味 受不了 这个 解决 下次 实在 不想 何况 价格 没什么 优势
0,吵闹 服务 不好 隔音 不好 总之 不好 以后 不会
1,宝宝 周个 套书 一定 伴随 一起 成长 这是 一套 教育 孩了 如何 表达 管理 心情 情绪 面对 种种 生活 时用 怎样 心情 心态 对待 事情 孩子 喜欢 说出 书中 小兔 遇到 事时 所说 的话 表达 心情 以此 教育 孩子 日常生活 点点滴滴 纸质 非常 色彩 清晰 立体感 孩子 用手 摸摸 小兔 身上 长着 毛绒绒 哗哗 开心 孩子 非常 喜欢 阅读
0,没住 这么 首先 不能 刷卡 服务质量 极差 我刚 安排 打扫 安排 打扫 第三次 安排 干净 当时 致电 想换 告诉 当时 承诺 入住 付款 紧张 无奈 只能 明白 空着 打扫 紧张 办完 手续 前台 告诉 电梯 提着 三个 大包 五楼 行李 保安 服务员 看见 根本 不管 估计 心里 第二天 早餐 发现 包括 人才 三个 台上 食物 十个 这个 紧张 要求 入住 付款 缺乏 应有 诚实 后来 客服 人以 四倍 语速 电话 估计 以前 绕口令 其实 几乎 主要 意思 经理 亲自 入住 道歉 一直 退房 没人 过问 本人 喷血 推荐 前往
0,预装 为了 节省成本 系统 麻烦 键盘 确实 响应 不足 按键 用力 不过 可能 是因为 本子 舍得 用力 原因 可能 显卡 太烂 打游戏 效果 理想
1,正如 标题 一般 王小波 冠以 名号 不如 一只 特立独行 王小波 一直 争议 作家 不得不 承认 天马行空 才华 不同于 世俗 甚至 有些 惊世骇俗 观点 想法 用笔 思考 生命 思考 作家 文字 感受 生命 重量 实在 一件 幸福 痛苦 走进 王小波 精神家园 看看 怎样 怎样
0,每个 看法 可能 有所不同 也许 围墙 用心 看者 朋友 介绍 跟风 欢喜 拿到 一读 意思 情侣 夫妻 两个 每家 每家 故事 特点 只要 用心
1,确实 商务 特点 缺乏 周到 五星 服务
1,性价比 收购 康柏 低端 娱乐 路线 独显 不错 触摸屏 一体 成形 喜欢
1,这本 依晨 求学 日记 安排 非常 紧凑 纽约 生活 充实 至极 读完 这个 女孩子 电视 想象 真实 贴近 生活 依晨 知识 渴望 生活 期待 读书 真的 一件 非常 快乐 非常 带劲 事情 果然 经常 一些 鞭策 书籍 很多 明星 很多 代笔 真实 感受 怎么 可能 代笔 支持 依晨 文字
0,晚上 上饶 打电话 问路 态度 不好 指错 上饶 好久 找到 入住 发现 小且 干净 厕所 马桶 很脏 烧水 器连个 指示灯 下次 肯定 不住 这儿
0,对于 而言 真得 不错 不过 怎么 独家 推出 网上 好多 免费 知道 是我太 版权
0,文笔 一般 一般 史料 详细 网上 言过其实 业余 玩票性质 建议 下载
0,一般 有些 单词 简单 简单 很多 单词 殡仪馆 美容师 耳鼻喉科 医生 之类 反正 现在 记住 说来 没什么 意思
0,非常 一般 单词 简单 句子 一起 举例 的话 更好 特别 那些 情绪 单词
1,做工 不错 键盘 散热 相当 风扇 声音 不是 很大 接受 多个 盘盘 狂汗 解决 不会 影响 预装 操作系统
0,刚买 降价 郁闷 价格 保护 不起作用 做工 还行 要是 更好
1,报名 考生 最好 选择 历年 真题 了解 把握 题型 难度 市面上 目前 好像 这个 版本 真题 该书 共有 四套 试卷 三套 历年 真题 考试 大纲 一致 阅读 目的 数量 今天 考试 一样 现在 今年 考试 综合 能力 阅读 只有 五篇 中等 长度 难度 文章 该书 真题 比较简单 模拟 很难 今年 实际 考试 难度 介乎 真题 模拟 难度 之间 该书 值得 考试 同学 参考 选择 每套 题目 详细 解答
0,常识性 稍微 有些 英文 基础 不会 这些 错误 建议 没什么 英文 基础 笑话 读读
0,员工 也许 缘故 反正 以后 不去 宾馆 反馈 年月日 尊敬 宾客 感谢您 点评 希望 方便 情况 意见 建议 反映 大堂 副理 尽力 改善 谢谢
0,这个 根本 不是 骗人 他们 服务 设备 最差 尤其 服务态度 极端 恶劣 大家 不要 这个
0,说实话 为了 跟风 赶时髦 买回来 后悔 呵呵 可能 喜欢 女人 历史 眼光
0,系统 环境 自带 驱动 软件 不能 自动 运行 需要 进盘 逐一 安装 有些 软件 知道 用途 颜色 似乎 不够 亮丽 不过 可能 设置 光驱 声音
1,这家 太原 性价比 上次 入住 服务员 单独 一床 被子 气味 极其 不好 不相称 早餐 建议 考虑 协调 一下
1,总之 第一句 便宜 同事 帮忙 系统 运行 起来 不错
1,女儿 知道 是从 哪里 知道 顺便 有趣 谈到 健康 知识 有益 注意 观察 健康 负责 最好 每次 大家 一起 饺子 面团 成书 描画 健康 样子 然后 告诉 大家 便是 这个 样子 说明 健康 可惜 大部分 成人 小孩子
0,看书 发现 这本 根本 网站 介绍 那样 精彩 搞笑 只是 别人 生病 滑稽 郁闷
0,标间 面积 实在 太小 卫生间 开身 客房 服务 一般 打电话 态度 尚可 值得称赞 咖啡厅 环境 不错 中餐厅 口味 还好
0,入住 询问 态度 不错 朋友 莲蓬头 很小 漏水 不著 隔天 要求 退房 也许 不同 服务 人员 态度 很差
0,非常 糟糕 服务态度 隔音 非常 即使 高层 夜晚 火车 第二天 搬到 远洲 国际
1,一周 性能 不错 散热 想象 中好 屏幕 完美
1,已经 几次 这家 非常 服务员 态度 友善 专业 客房 装设 时尚 舒适 配套 设施 齐全 使用 起来 方便 总之 郑州 索菲特 选择
1,就算 上海 非常 价格 不过 个人感觉 对得起 这个 价格 这次 非常 遗憾 黄山 看到 下次 肯定 下次 肯定 北海
0,这书 可能 外国 格式 编写 个人感觉 不够 吸引力 不如 国内 儿童 书籍 趣味性 适应 中国国情
1,提点 回来 拆开 一看 本本 体积 很小 六芯 电池 续航 时间 金属 质感 拉丝 外壳 做工 手感 一流 键盘 打字 顺畅 舒服 一般 本本 好用 散热 开得 时间 再长 烫手 风扇 声音 几乎 不到 屏幕 很靓 好看 电池 耐用 维持 六小时 基本 满足 外出 需求
1,最近 几个 好友 大家 喜欢
1,定位 大学 入学 读物 已经 修完 汉语言 文学 本科 看着 新鲜 很多 知识 第一次 了解 有些 知识 明白 之所以 选择 这个 版本 一方面 是因为 大量 图片 重要 冲着 王力 先生 古代汉语 老师 推崇 王力 先生 著作 崇拜 王先生 赞赏 老一辈 严谨 细致 治学 态度 一本 受益 特别 对于 喜欢 古代文学 而言 肯定 一本 很棒 工具书
1,值得一看 书里 提出 值得 思考 不无道理 个人 支持 思路 激进 很多 舒服 激进 却是 现在 社会 主流 精英 缺乏 民间 暗自 涌动 个人 认为 高层 领袖 应该 认真 考虑 书里 看法 认为 方向 具体 做法 委婉 一些 细致 一些 具有 可操作性 具体 行文 句子 逻辑 稍显 混乱 论据 支持 进一步 加强
1,同样 有小有 地理位置 偏远 早饭 不是 自助餐 形式 采用 套餐 形式 能够 选择 套餐 之外 这个 方便 本人 不是 喜欢 宾馆 反馈 年月日 非常 感谢您 光临 感谢您 关注 提出 一些 一种 大小 一样 关于 同样 有小有 客人 原订 房型 不足 出现异常 为了 保障 预订 客人 给予 客人 免费 升级 入住 产生 情况 早餐 套餐 形式 共有 固定 中式 茶点 套餐 客人 选用 套餐 之外 增加 其它 点心 客人 自已 造成 不便 深表歉意 欢迎您 再次 光临
1,此次 三亚 共住 宾馆 第一家 三亚湾 普通 干净 只是 热水 发现 一只 壁虎 不轻 第二天 天域 喜来登 确是 此次 三亚旅游 入住 三家 条件 最好 只是 早餐 太贵 珠江 大东海 俄罗斯 特别 当地人 海滩 好像 嘈杂 后来 改为 海景房 海景 不错 阳台 太小 简直 可怜 恶贵 午餐 蔬菜 点心 泡饭 结帐 晕倒 还有 提醒 春园 那边 吃海鲜 需要 耐心 三个 人点 小时 所有 老板娘 亲自出马 催才 小时 之内
